id_subsistema,nom_subsistema,din_instante,val_cmomediasemanal,val_cmoleve,val_cmomedia,val_cmopesada
N,NORTE,2013-11-29,356.96,348.93,361.53,361.53
N,NORTE,2013-12-06,303.41,294.61,308.43,308.43
N,NORTE,2013-12-13,271.14,262.1,276.29,276.29
N,NORTE,2013-12-20,303.94,299.06,306.72,306.72
N,NORTE,2013-12-27,290.77,290.12,291.23,291.51
N,NORTE,2014-01-03,247.01,247.01,247.01,247.01
N,NORTE,2014-01-10,222.81,116.49,283.42,283.42
N,NORTE,2014-01-17,386.82,381.04,390.12,390.12
N,NORTE,2014-01-24,407.54,404.19,409.45,409.45
N,NORTE,2014-01-31,481.0,476.85,483.36,483.36
N,NORTE,2014-02-07,836.47,821.05,844.26,850.18
N,NORTE,2014-02-14,205.95,152.08,160.61,612.71
N,NORTE,2014-02-21,574.31,506.33,612.71,612.71
N,NORTE,2014-02-28,205.95,152.08,160.61,612.71
N,NORTE,2014-03-07,400.51,119.8,612.71,634.86
N,NORTE,2014-03-14,669.1,612.71,701.25,701.25
N,NORTE,2014-03-21,807.43,742.77,844.29,844.29
N,NORTE,2014-03-28,926.31,926.31,926.31,926.31
N,NORTE,2014-04-04,937.57,931.23,940.8,943.08
N,NORTE,2014-04-11,814.18,637.03,915.17,915.17
N,NORTE,2014-04-18,709.21,619.64,776.75,784.89
N,NORTE,2014-04-25,664.43,619.64,697.82,704.35
N,NORTE,2014-05-02,217.66,160.61,194.35,619.64
N,NORTE,2014-05-09,226.71,160.61,192.55,619.64
N,NORTE,2014-05-16,149.52,130.05,160.61,160.61
N,NORTE,2014-05-23,147.66,124.94,160.61,160.61
N,NORTE,2014-05-30,832.22,808.39,844.5,852.29
N,NORTE,2014-06-06,578.45,550.42,594.42,594.5
N,NORTE,2014-06-13,351.35,287.83,386.82,391.2
N,NORTE,2014-06-20,367.51,287.83,427.65,434.6
N,NORTE,2014-06-27,411.26,237.76,508.79,517.0
N,NORTE,2014-07-04,340.85,238.29,399.02,400.8
N,NORTE,2014-07-11,546.69,531.85,552.66,567.51
N,NORTE,2014-07-18,670.52,622.58,696.71,703.46
N,NORTE,2014-07-25,710.16,666.95,734.8,734.8
N,NORTE,2014-08-01,584.08,576.47,587.32,593.87
N,NORTE,2014-08-08,824.51,812.89,830.85,832.49
N,NORTE,2014-08-15,669.74,661.27,674.18,676.49
N,NORTE,2014-08-22,703.07,693.1,708.76,708.76
N,NORTE,2014-08-29,700.62,689.42,707.01,707.01
N,NORTE,2014-09-05,720.0,707.18,727.3,727.3
N,NORTE,2014-09-12,693.97,676.97,703.66,703.66
N,NORTE,2014-09-19,759.97,744.61,768.73,768.73
N,NORTE,2014-09-26,731.59,718.75,738.91,738.91
N,NORTE,2014-10-03,664.12,640.55,676.33,683.69
N,NORTE,2014-10-10,693.49,673.73,703.14,712.69
N,NORTE,2014-10-17,802.38,780.97,814.45,815.27
N,NORTE,2014-10-24,852.7,839.24,860.25,860.25
N,NORTE,2014-10-31,890.12,878.93,896.5,896.5
N,NORTE,2014-11-07,1009.82,1005.74,1011.49,1015.34
N,NORTE,2014-11-14,1092.07,1078.62,1099.74,1099.74
N,NORTE,2014-11-21,1125.91,1116.24,1133.35,1133.35
N,NORTE,2014-11-28,1048.14,1038.26,1053.78,1053.78
N,NORTE,2014-12-05,549.83,545.95,552.05,552.05
N,NORTE,2014-12-12,659.76,656.16,661.82,661.82
N,NORTE,2014-12-19,645.29,627.74,655.3,655.3
N,NORTE,2014-12-26,656.71,656.71,656.71,656.71
N,NORTE,2015-01-02,529.36,529.36,529.36,529.36
N,NORTE,2015-01-09,494.4,485.87,499.27,499.27
N,NORTE,2015-01-16,917.57,904.13,925.23,925.23
N,NORTE,2015-01-23,823.65,775.66,851.01,851.01
N,NORTE,2015-01-30,1420.66,1420.66,1420.66,1420.66
N,NORTE,2015-02-06,843.8,842.93,842.93,851.02
N,NORTE,2015-02-13,1527.88,1527.88,1527.88,1527.88
N,NORTE,2015-02-20,889.45,888.42,888.42,899.93
N,NORTE,2015-02-27,1057.33,1046.45,1063.47,1063.47
N,NORTE,2015-03-06,462.98,458.0,458.0,504.45
N,NORTE,2015-03-13,345.5,334.1,349.64,363.6
N,NORTE,2015-03-20,538.73,538.73,538.73,538.73
N,NORTE,2015-03-27,737.71,737.71,737.71,737.71
N,NORTE,2015-04-03,55.54,0.0,98.22,98.22
N,NORTE,2015-04-10,92.03,81.17,98.22,98.22
N,NORTE,2015-04-17,218.47,171.19,207.16,434.59
N,NORTE,2015-04-24,108.95,98.01,117.13,118.6
N,NORTE,2015-05-01,119.33,117.13,117.13,141.74
N,NORTE,2015-05-08,100.06,98.01,98.01,117.13
N,NORTE,2015-05-15,92.96,92.96,92.96,92.96
N,NORTE,2015-05-22,107.69,92.96,112.13,135.69
N,NORTE,2015-05-29,130.38,112.13,140.79,140.79
N,NORTE,2015-06-05,367.91,362.15,371.67,375.83
N,NORTE,2015-06-12,379.34,368.21,385.69,385.69
N,NORTE,2015-06-19,349.18,341.19,353.45,355.11
N,NORTE,2015-06-26,361.45,350.79,366.63,371.99
N,NORTE,2015-07-03,374.24,364.64,379.62,380.16
N,NORTE,2015-07-10,315.48,307.15,319.72,322.75
N,NORTE,2015-07-17,230.62,221.98,235.05,237.97
N,NORTE,2015-07-24,176.96,117.95,210.07,213.21
N,NORTE,2015-07-31,171.13,103.35,209.58,210.72
N,NORTE,2015-08-07,111.57,108.49,113.24,113.73
N,NORTE,2015-08-14,120.99,118.75,122.23,122.47
N,NORTE,2015-08-21,126.93,123.77,128.58,129.52
N,NORTE,2015-08-28,129.37,126.05,131.0,132.57
N,NORTE,2015-09-04,260.37,253.54,264.27,264.27
N,NORTE,2015-09-11,227.15,221.67,231.17,232.37
N,NORTE,2015-09-18,182.68,176.96,185.95,185.95
N,NORTE,2015-09-25,203.36,198.84,205.47,208.24
N,NORTE,2015-10-02,191.07,183.8,194.64,198.03
N,NORTE,2015-10-09,202.38,190.65,208.74,210.72
N,NORTE,2015-10-16,189.49,181.27,195.15,199.36
N,NORTE,2015-10-23,190.86,180.45,196.61,197.2
N,NORTE,2015-10-30,270.3,196.54,312.34,312.34
N,NORTE,2015-11-06,240.96,194.44,276.7,276.7
N,NORTE,2015-11-13,190.84,178.28,198.0,198.0
N,NORTE,2015-11-20,232.63,206.08,247.77,247.77
N,NORTE,2015-11-27,269.49,268.98,268.98,273.76
N,NORTE,2015-12-04,169.37,169.12,169.12,171.45
N,NORTE,2015-12-11,143.37,143.37,143.37,143.37
N,NORTE,2015-12-18,153.23,152.55,153.61,153.61
N,NORTE,2015-12-25,165.41,139.88,185.03,185.03
N,NORTE,2016-01-01,101.23,101.23,101.23,101.23
N,NORTE,2016-01-08,98.02,96.98,98.62,98.62
N,NORTE,2016-01-15,35.85,35.85,35.85,35.85
N,NORTE,2016-01-22,12.78,12.78,12.78,12.78
N,NORTE,2016-01-29,7.56,7.36,7.68,7.68
N,NORTE,2016-02-05,2.62,2.5,2.69,2.69
N,NORTE,2016-02-12,0.08,0.07,0.08,0.08
N,NORTE,2016-02-19,1.19,1.12,1.23,1.23
N,NORTE,2016-02-26,1.79,1.62,1.89,1.89
N,NORTE,2016-03-04,21.69,18.6,23.45,23.45
N,NORTE,2016-03-11,37.16,34.06,38.92,38.92
N,NORTE,2016-03-18,19.64,17.51,20.81,21.12
N,NORTE,2016-03-25,15.02,13.43,16.19,16.55
N,NORTE,2016-04-01,29.15,27.93,29.82,29.96
N,NORTE,2016-04-08,32.83,31.71,33.32,34.21
N,NORTE,2016-04-15,37.5,36.6,37.8,39.05
N,NORTE,2016-04-22,39.62,39.02,39.88,41.18
N,NORTE,2016-04-29,40.08,38.63,40.41,43.37
N,NORTE,2016-05-06,67.06,66.38,67.06,69.34
N,NORTE,2016-05-13,59.66,59.34,59.42,61.92
N,NORTE,2016-05-20,55.01,54.11,55.33,56.47
N,NORTE,2016-05-27,53.74,50.28,56.11,57.99
N,NORTE,2016-06-03,88.19,88.19,88.19,88.19
N,NORTE,2016-06-10,99.25,88.19,105.11,107.79
N,NORTE,2016-06-17,88.28,86.41,86.41,103.89
N,NORTE,2016-06-24,107.54,104.73,109.14,109.14
N,NORTE,2016-07-01,107.32,104.12,109.14,109.14
N,NORTE,2016-07-08,97.69,86.41,104.12,104.12
N,NORTE,2016-07-15,94.59,69.45,108.93,108.93
N,NORTE,2016-07-22,112.15,108.93,113.99,113.99
N,NORTE,2016-07-29,115.78,109.47,119.37,119.37
N,NORTE,2016-08-05,102.42,90.99,108.93,108.93
N,NORTE,2016-08-12,100.24,90.57,105.75,105.75
N,NORTE,2016-08-19,99.19,87.68,105.75,105.75
N,NORTE,2016-08-26,94.86,69.5,109.31,109.31
N,NORTE,2016-09-02,128.02,115.15,135.06,136.79
N,NORTE,2016-09-09,126.65,115.15,134.67,139.8
N,NORTE,2016-09-16,129.11,120.84,133.83,133.83
N,NORTE,2016-09-23,128.25,122.72,131.06,133.08
N,NORTE,2016-09-30,167.93,132.41,188.18,188.18
N,NORTE,2016-10-07,198.86,193.45,201.62,203.53
N,NORTE,2016-10-14,203.91,200.54,206.5,206.5
N,NORTE,2016-10-21,184.01,179.86,186.33,186.33
N,NORTE,2016-10-28,152.66,147.72,155.47,155.47
N,NORTE,2016-11-04,221.91,217.32,225.43,225.43
N,NORTE,2016-11-11,224.4,219.99,226.91,226.91
N,NORTE,2016-11-18,216.98,213.54,219.62,219.62
N,NORTE,2016-11-25,190.96,185.81,193.9,193.9
N,NORTE,2016-12-02,172.88,171.4,173.72,173.72
N,NORTE,2016-12-09,127.39,125.43,128.51,128.51
N,NORTE,2016-12-16,152.36,150.07,153.66,153.66
N,NORTE,2016-12-23,134.77,132.83,135.87,135.87
N,NORTE,2016-12-30,107.11,106.1,107.68,107.68
N,NORTE,2017-01-06,133.64,131.56,134.82,134.82
N,NORTE,2017-01-13,80.42,78.22,81.68,81.68
N,NORTE,2017-01-20,109.76,108.01,110.75,110.75
N,NORTE,2017-01-27,110.21,107.95,111.5,111.5
N,NORTE,2017-02-03,80.44,79.25,81.12,81.12
N,NORTE,2017-02-10,84.48,84.44,84.5,84.5
N,NORTE,2017-02-17,102.16,98.92,104.01,104.01
N,NORTE,2017-02-24,15.72,15.52,15.8,16.04
N,NORTE,2017-03-03,0.0,0.0,0.0,0.0
N,NORTE,2017-03-10,0.0,0.0,0.0,0.0
N,NORTE,2017-03-17,0.0,0.0,0.0,0.0
N,NORTE,2017-03-24,0.0,0.0,0.0,0.0
N,NORTE,2017-03-31,0.0,0.0,0.0,0.0
N,NORTE,2017-04-07,0.0,0.0,0.0,0.0
N,NORTE,2017-04-14,0.0,0.0,0.0,0.0
N,NORTE,2017-04-21,0.0,0.0,0.0,0.0
N,NORTE,2017-04-28,0.0,0.0,0.0,0.0
N,NORTE,2017-05-05,0.0,0.0,0.0,0.0
N,NORTE,2017-05-12,0.0,0.0,0.0,0.0
N,NORTE,2017-05-19,118.5,118.5,118.5,118.5
N,NORTE,2017-05-26,408.98,408.82,409.07,409.07
N,NORTE,2017-06-02,104.1,0.0,163.43,163.52
N,NORTE,2017-06-09,91.73,0.0,143.7,145.62
N,NORTE,2017-06-16,80.38,0.0,141.98,143.06
N,NORTE,2017-06-23,119.64,34.21,167.68,171.63
N,NORTE,2017-06-30,155.19,86.54,194.22,194.9
N,NORTE,2017-07-07,230.24,227.32,231.89,231.95
N,NORTE,2017-07-14,253.57,249.35,255.98,255.99
N,NORTE,2017-07-21,270.71,263.88,274.6,274.6
N,NORTE,2017-07-28,273.23,267.29,276.56,276.92
N,NORTE,2017-08-04,514.12,504.81,519.43,519.43
N,NORTE,2017-08-11,549.19,535.49,557.0,557.0
N,NORTE,2017-08-18,519.43,504.81,527.49,529.15
N,NORTE,2017-08-25,505.86,491.81,513.87,513.87
N,NORTE,2017-09-01,445.86,438.9,449.82,449.82
N,NORTE,2017-09-08,489.85,480.61,496.95,496.95
N,NORTE,2017-09-15,599.9,581.7,610.28,610.28
N,NORTE,2017-09-22,672.73,653.41,683.75,683.75
N,NORTE,2017-09-29,725.7,705.45,737.24,737.24
N,NORTE,2017-10-06,709.9,698.14,716.61,716.61
N,NORTE,2017-10-13,690.75,673.47,704.02,704.02
N,NORTE,2017-10-20,860.84,838.33,873.47,873.47
N,NORTE,2017-10-27,860.45,841.55,871.23,871.23
N,NORTE,2017-11-03,823.16,811.79,831.9,831.9
N,NORTE,2017-11-10,479.88,456.44,493.24,493.24
N,NORTE,2017-11-17,476.84,470.29,481.88,481.88
N,NORTE,2017-11-24,446.07,438.88,450.17,450.17
N,NORTE,2017-12-01,204.32,201.73,205.8,205.8
N,NORTE,2017-12-08,216.24,213.86,217.6,217.6
N,NORTE,2017-12-15,212.42,209.48,214.1,214.1
N,NORTE,2017-12-22,273.61,270.02,275.65,275.65
N,NORTE,2017-12-29,241.14,240.41,241.7,241.7
N,NORTE,2018-01-05,163.06,160.41,165.1,165.1
N,NORTE,2018-01-12,150.01,145.91,152.34,152.34
N,NORTE,2018-01-19,128.23,122.7,131.38,131.38
N,NORTE,2018-01-26,124.77,124.2,124.25,129.29
N,NORTE,2018-02-02,76.2,74.89,76.94,76.94
N,NORTE,2018-02-09,30.41,29.8,30.75,30.75
N,NORTE,2018-02-16,0.0,0.0,0.0,0.0
N,NORTE,2018-02-23,0.0,0.0,0.0,0.0
N,NORTE,2018-03-02,0.0,0.0,0.0,0.0
N,NORTE,2018-03-09,0.0,0.0,0.0,0.0
N,NORTE,2018-03-16,0.0,0.0,0.0,0.0
N,NORTE,2018-03-23,0.0,0.0,0.0,0.0
N,NORTE,2018-03-30,0.0,0.0,0.0,0.0
N,NORTE,2018-04-06,17.71,0.0,27.81,27.81
N,NORTE,2018-04-13,49.0,0.0,76.94,76.94
N,NORTE,2018-04-20,16.47,0.0,6.47,121.73
N,NORTE,2018-04-27,6.87,0.0,0.0,76.94
N,NORTE,2018-05-04,0.0,0.0,0.0,0.0
N,NORTE,2018-05-11,8.24,0.0,0.0,76.94
N,NORTE,2018-05-18,114.9,112.53,116.25,116.25
N,NORTE,2018-05-25,171.78,165.95,175.11,175.11
N,NORTE,2018-06-01,213.75,208.48,217.8,217.8
N,NORTE,2018-06-08,321.06,321.06,321.06,321.06
N,NORTE,2018-06-15,452.7,450.86,453.75,453.75
N,NORTE,2018-06-22,471.15,457.46,478.95,478.95
N,NORTE,2018-06-29,515.05,505.34,520.58,520.58
N,NORTE,2018-07-06,517.64,506.58,523.95,523.95
N,NORTE,2018-07-13,543.75,536.22,548.04,548.04
N,NORTE,2018-07-20,588.3,577.71,594.33,594.33
N,NORTE,2018-07-27,603.83,588.65,612.48,612.48
N,NORTE,2018-08-03,763.77,752.03,770.47,770.47
N,NORTE,2018-08-10,784.9,768.68,794.14,794.14
N,NORTE,2018-08-17,757.84,735.24,770.73,770.73
N,NORTE,2018-08-24,763.67,742.62,775.67,775.67
N,NORTE,2018-08-31,766.28,745.89,777.9,777.9
N,NORTE,2018-09-07,474.85,469.43,479.02,479.02
N,NORTE,2018-09-14,482.08,468.32,489.93,489.93
N,NORTE,2018-09-21,478.94,462.14,488.51,488.51
N,NORTE,2018-09-28,428.06,417.6,434.02,434.02
N,NORTE,2018-10-05,387.03,380.86,390.54,390.54
N,NORTE,2018-10-12,323.41,319.69,326.26,326.26
N,NORTE,2018-10-19,267.3,257.63,272.82,272.82
N,NORTE,2018-10-26,226.32,221.03,229.34,229.34
N,NORTE,2018-11-02,136.81,134.83,138.33,138.33
N,NORTE,2018-11-09,143.93,140.79,145.69,145.69
N,NORTE,2018-11-16,114.48,112.98,115.63,115.63
N,NORTE,2018-11-23,113.4,110.59,115.0,115.0
N,NORTE,2018-11-30,96.9,95.22,97.85,97.85
N,NORTE,2018-12-07,54.14,53.57,54.46,54.46
N,NORTE,2018-12-14,62.19,61.6,62.53,62.53
N,NORTE,2018-12-21,1.89,1.88,1.88,1.97
N,NORTE,2018-12-28,3.03,3.03,3.03,3.06
N,NORTE,2019-01-04,29.48,29.48,29.48,29.48
N,NORTE,2019-01-11,104.46,103.89,105.0,105.0
N,NORTE,2019-01-18,80.44,80.44,80.44,80.44
N,NORTE,2019-01-25,8.47,8.47,8.47,8.49
N,NORTE,2019-02-01,81.15,80.44,81.82,81.82
N,NORTE,2019-02-08,26.72,26.4,27.02,27.02
N,NORTE,2019-02-15,54.35,54.35,54.35,54.35
N,NORTE,2019-02-22,33.48,32.69,34.24,34.24
N,NORTE,2019-03-01,0.0,0.0,0.0,0.0
N,NORTE,2019-03-08,0.0,0.0,0.0,0.0
N,NORTE,2019-03-15,0.0,0.0,0.0,0.0
N,NORTE,2019-03-22,0.0,0.0,0.0,0.0
N,NORTE,2019-03-29,0.0,0.0,0.0,0.0
N,NORTE,2019-04-05,0.0,0.0,0.0,0.0
N,NORTE,2019-04-12,0.0,0.0,0.0,0.0
N,NORTE,2019-04-19,0.0,0.0,0.0,0.0
N,NORTE,2019-04-26,0.0,0.0,0.0,0.0
N,NORTE,2019-05-03,0.0,0.0,0.0,0.0
N,NORTE,2019-05-10,0.0,0.0,0.0,0.0
N,NORTE,2019-05-17,0.0,0.0,0.0,0.0
N,NORTE,2019-05-24,80.44,80.44,80.44,80.44
N,NORTE,2019-05-31,0.0,0.0,0.0,0.0
N,NORTE,2019-06-07,0.0,0.0,0.0,0.0
N,NORTE,2019-06-14,0.0,0.0,0.0,0.0
N,NORTE,2019-06-21,69.7,69.02,70.45,70.45
N,NORTE,2019-06-28,122.4,119.42,124.81,124.81
N,NORTE,2019-07-05,164.19,162.32,165.7,165.7
N,NORTE,2019-07-12,172.23,169.53,174.21,174.52
N,NORTE,2019-07-19,169.94,166.18,172.98,172.98
N,NORTE,2019-07-26,180.59,177.71,182.91,182.91
N,NORTE,2019-08-02,154.85,154.13,155.43,155.43
N,NORTE,2019-08-09,197.46,196.54,198.2,198.2
N,NORTE,2019-08-16,214.46,214.38,214.53,214.53
N,NORTE,2019-08-23,221.78,221.78,221.78,221.78
N,NORTE,2019-08-30,194.38,194.38,194.38,194.38
N,NORTE,2019-09-06,193.79,189.37,197.8,197.8
N,NORTE,2019-09-13,203.03,198.11,207.51,207.51
N,NORTE,2019-09-20,214.01,208.82,218.72,218.72
N,NORTE,2019-09-27,223.92,219.38,228.04,228.04
N,NORTE,2019-10-04,229.61,224.98,233.81,233.81
N,NORTE,2019-10-11,259.49,254.97,263.6,263.6
N,NORTE,2019-10-18,262.72,256.84,268.06,268.06
N,NORTE,2019-10-25,265.13,260.38,269.45,269.45
N,NORTE,2019-11-01,309.28,304.41,313.7,313.7
N,NORTE,2019-11-08,333.92,328.04,339.53,339.53
N,NORTE,2019-11-15,304.78,301.22,307.98,311.26
N,NORTE,2019-11-22,323.3,318.14,326.65,330.01
N,NORTE,2019-11-29,314.8,312.69,316.81,316.81
N,NORTE,2019-12-06,233.26,231.67,234.78,234.78
N,NORTE,2019-12-13,215.25,214.0,216.44,216.44
N,NORTE,2019-12-20,226.76,225.44,228.02,228.02
N,NORTE,2019-12-27,193.28,192.23,194.65,194.65
N,NORTE,2020-01-03,287.31,284.15,291.06,291.9
N,NORTE,2020-01-10,361.62,357.22,364.4,367.43
N,NORTE,2020-01-17,263.04,258.53,265.58,269.37
N,NORTE,2020-01-24,348.54,345.16,350.91,352.73
N,NORTE,2020-01-31,318.05,313.2,321.8,323.68
N,NORTE,2020-02-07,186.86,184.34,188.24,190.43
N,NORTE,2020-02-14,145.3,143.5,146.46,147.66
N,NORTE,2020-02-21,132.63,132.63,132.63,132.63
N,NORTE,2020-02-28,16.63,16.58,16.69,16.69
N,NORTE,2020-03-06,52.3,52.3,52.3,52.3
N,NORTE,2020-03-13,0.0,0.0,0.0,0.0
N,NORTE,2020-03-20,0.0,0.0,0.0,0.0
N,NORTE,2020-03-27,0.0,0.0,0.0,0.0
N,NORTE,2020-04-03,0.0,0.0,0.0,0.0
N,NORTE,2020-04-10,0.0,0.0,0.0,0.0
N,NORTE,2020-04-17,0.0,0.0,0.0,0.0
N,NORTE,2020-04-24,0.0,0.0,0.0,0.0
N,NORTE,2020-05-01,0.0,0.0,0.0,0.0
N,NORTE,2020-05-08,0.0,0.0,0.0,0.0
N,NORTE,2020-05-15,0.0,0.0,0.0,0.0
N,NORTE,2020-05-22,0.0,0.0,0.0,0.0
N,NORTE,2020-05-29,0.0,0.0,0.0,0.0
N,NORTE,2020-06-05,0.0,0.0,0.0,0.0
N,NORTE,2020-06-12,0.0,0.0,0.0,0.0
N,NORTE,2020-06-19,88.25,88.25,88.25,88.25
N,NORTE,2020-06-26,91.98,91.87,92.07,92.07
N,NORTE,2020-07-03,92.95,92.95,92.95,92.95
N,NORTE,2020-07-10,81.88,81.2,82.32,82.48
N,NORTE,2020-07-17,83.71,82.66,84.51,84.58
N,NORTE,2020-07-24,88.05,87.01,88.76,88.96
N,NORTE,2020-07-31,91.42,90.15,91.95,92.72
N,NORTE,2020-08-07,88.94,88.94,88.94,88.94
N,NORTE,2020-08-14,99.51,98.31,100.31,100.56
N,NORTE,2020-08-21,90.21,88.98,90.98,91.33
N,NORTE,2020-08-28,54.81,52.96,55.99,56.48
N,NORTE,2020-09-04,63.45,62.17,64.31,64.79
N,NORTE,2020-09-11,70.47,69.39,71.1,72.4
N,NORTE,2020-09-18,83.66,82.23,84.08,85.64
N,NORTE,2020-09-25,98.3,96.39,99.26,100.62
N,NORTE,2020-10-02,168.74,165.05,171.01,172.93
N,NORTE,2020-10-09,262.04,256.42,266.42,267.7
N,NORTE,2020-10-16,282.62,277.28,285.81,292.03
N,NORTE,2020-10-23,318.74,309.45,327.19,327.19
N,NORTE,2020-10-30,318.62,309.38,326.83,327.15
N,NORTE,2020-11-06,368.03,360.96,376.07,378.24
N,NORTE,2020-11-13,630.47,618.88,639.9,643.37
N,NORTE,2020-11-20,475.62,468.41,479.96,485.43
N,NORTE,2020-11-27,617.02,601.96,631.37,631.37
N,NORTE,2020-12-04,744.43,737.43,747.64,755.09
N,NORTE,2020-12-11,214.75,210.8,218.51,218.51
N,NORTE,2020-12-18,262.84,258.36,266.39,267.93
N,NORTE,2020-12-25,189.61,186.27,193.28,194.83
N,NORTE,2021-01-01,220.72,217.91,223.72,225.22
N,NORTE,2021-01-08,281.49,277.75,284.02,286.24
N,NORTE,2021-01-15,361.74,357.22,365.18,367.07
N,NORTE,2021-01-22,223.7,221.57,224.11,227.61
N,NORTE,2021-01-29,177.73,175.2,180.04,180.25
N,NORTE,2021-02-05,148.01,146.09,148.9,150.91
N,NORTE,2021-02-12,179.93,175.81,183.44,184.34
N,NORTE,2021-02-19,166.42,165.0,168.02,168.56
N,NORTE,2021-02-26,175.74,173.18,178.18,178.2
N,NORTE,2021-03-05,131.23,131.23,131.23,131.23
N,NORTE,2021-03-12,0.0,0.0,0.0,0.0
N,NORTE,2021-03-19,0.0,0.0,0.0,0.0
N,NORTE,2021-03-26,0.0,0.0,0.0,0.0
N,NORTE,2021-04-02,0.0,0.0,0.0,0.0
N,NORTE,2021-04-09,0.0,0.0,0.0,0.0
N,NORTE,2021-04-16,0.0,0.0,0.0,0.0
N,NORTE,2021-04-23,142.41,142.4,142.42,142.42
N,NORTE,2021-04-30,143.75,143.2,143.39,144.91
N,NORTE,2021-05-07,0.0,0.0,0.0,0.0
N,NORTE,2021-05-14,85.72,85.72,85.72,85.72
N,NORTE,2021-05-21,195.29,195.29,195.29,195.29
N,NORTE,2021-05-28,248.6,246.26,250.48,250.48
N,NORTE,2021-06-04,280.83,280.83,280.83,280.83
N,NORTE,2021-06-11,350.26,350.26,350.26,350.26
N,NORTE,2021-06-18,426.3,423.62,428.47,428.47
N,NORTE,2021-06-25,682.22,660.11,699.68,700.26
N,NORTE,2021-07-02,944.55,930.43,951.45,958.41
N,NORTE,2021-07-09,957.12,941.81,967.12,970.77
N,NORTE,2021-07-16,1030.55,1012.42,1037.51,1049.38
N,NORTE,2021-07-23,1109.51,1088.46,1119.49,1130.34
N,NORTE,2021-07-30,1239.0,1196.58,1268.24,1275.95
N,NORTE,2021-08-06,2540.18,2464.64,2596.82,2603.45
N,NORTE,2021-08-13,2901.0,2826.43,2953.62,2965.27
N,NORTE,2021-08-20,3044.45,2995.74,3069.18,3091.73
N,NORTE,2021-08-27,2449.89,2381.73,2496.05,2509.7
N,NORTE,2021-09-03,1027.43,1003.62,1048.07,1048.07
N,NORTE,2021-09-10,1261.35,1241.69,1283.93,1286.24
N,NORTE,2021-09-17,868.3,855.6,879.52,880.08
N,NORTE,2021-09-24,712.8,698.14,718.88,731.65
N,NORTE,2021-10-01,533.36,524.52,541.4,541.41
N,NORTE,2021-10-08,426.2,419.01,430.22,434.66
N,NORTE,2021-10-15,198.74,196.83,200.76,201.32
N,NORTE,2021-10-22,172.6,170.44,173.82,175.12
N,NORTE,2021-10-29,161.01,159.02,162.81,162.81
N,NORTE,2021-11-05,94.09,93.67,94.22,95.15
N,NORTE,2021-11-12,99.64,98.41,100.41,101.27
N,NORTE,2021-11-19,68.91,68.4,69.18,70.09
N,NORTE,2021-11-26,88.23,87.24,88.9,89.47
N,NORTE,2021-12-03,41.61,41.18,41.84,42.23
N,NORTE,2021-12-10,56.65,56.13,57.01,57.29
N,NORTE,2021-12-17,84.57,83.43,85.19,86.19
N,NORTE,2021-12-24,63.66,63.11,64.19,64.19
N,NORTE,2021-12-31,43.13,43.13,43.13,43.13
N,NORTE,2022-01-07,0.0,0.0,0.0,0.0
N,NORTE,2022-01-14,0.0,0.0,0.0,0.0
N,NORTE,2022-01-21,0.0,0.0,0.0,0.0
N,NORTE,2022-01-28,0.0,0.0,0.0,0.0
N,NORTE,2022-02-04,0.0,0.0,0.0,0.0
N,NORTE,2022-02-11,0.0,0.0,0.0,0.0
N,NORTE,2022-02-18,0.0,0.0,0.0,0.0
N,NORTE,2022-02-25,0.0,0.0,0.0,0.0
N,NORTE,2022-03-04,0.0,0.0,0.0,0.0
N,NORTE,2022-03-11,0.0,0.0,0.0,0.0
N,NORTE,2022-03-18,0.0,0.0,0.0,0.0
N,NORTE,2022-03-25,0.0,0.0,0.0,0.0
N,NORTE,2022-04-01,0.0,0.0,0.0,0.0
N,NORTE,2022-04-08,0.0,0.0,0.0,0.0
N,NORTE,2022-04-15,0.0,0.0,0.0,0.0
N,NORTE,2022-04-22,0.0,0.0,0.0,0.0
N,NORTE,2022-04-29,0.0,0.0,0.0,0.0
N,NORTE,2022-05-06,0.0,0.0,0.0,0.0
N,NORTE,2022-05-13,0.0,0.0,0.0,0.0
N,NORTE,2022-05-20,40.92,40.18,40.95,41.84
N,NORTE,2022-05-27,42.28,41.93,42.44,42.62
N,NORTE,2022-06-03,39.5,38.97,39.51,40.16
N,NORTE,2022-06-10,57.89,57.18,57.97,58.74
N,NORTE,2022-06-17,50.17,49.61,50.29,51.13
N,NORTE,2022-06-24,50.08,49.0,50.88,50.98
N,NORTE,2022-07-01,45.35,45.09,45.3,45.71
N,NORTE,2022-07-08,55.86,55.39,56.1,56.31
N,NORTE,2022-07-15,56.96,55.89,57.52,57.98
N,NORTE,2022-07-22,66.81,65.42,67.78,68.01
N,NORTE,2022-07-29,72.01,70.97,72.67,72.96
N,NORTE,2022-08-05,98.67,97.69,99.23,99.58
N,NORTE,2022-08-12,91.12,90.06,91.31,92.35
N,NORTE,2022-08-19,70.65,68.98,71.39,72.33
N,NORTE,2022-08-26,51.65,50.38,52.18,52.94
N,NORTE,2022-09-02,50.19,49.41,50.67,50.97
N,NORTE,2022-09-09,36.98,36.3,37.65,37.93
N,NORTE,2022-09-16,44.28,42.97,45.22,45.66
N,NORTE,2022-09-23,40.81,39.62,41.49,42.21
N,NORTE,2022-09-30,36.0,35.18,36.46,36.95
